sense_uid	entry_id	ordinal	sense_kind	pos	pos_simp	tags	register	domain	def_trad	def_simp	expl_trad	expl_simp	exemption	sgi	prompt_id	review_status	adjudication	edits
主|主|zhu3~6	主|主|zhu3	6	defined	["名"]	["名"]	[]	[]	["rel"]	基督教中對神的稱呼	基督教中对神的称呼				[4, 5]	general	unreviewed	edited	["E-zhu3-6"]
主|主|zhu3~7	主|主|zhu3	7	defined	["動"]	["动"]	[]	["lit"]	[]	表示將要出現某種情況	表示将要出现某种情况	舊時多用在說天氣或講夢的話裡。	旧时多用在说天气或讲梦的话里。		[7]	general	unreviewed		[]
主|主|zhu3~8	主|主|zhu3	8	defined	["名"]	["名"]	[]	[]	[]	牌類遊戲中比其他各種牌都大的牌	牌类游戏中比其他各种牌都大的牌				[8]	general	unreviewed		[]
主任|主任|zhu3 ren4~1	主任|主任|zhu3 ren4	1	defined	["名"]	["名"]	[]	[]	[]	部門或單位裡負責領導工作的人	部门或单位里负责领导工作的人	常跟部門的名字連用，例如「系主任」、「辦公室主任」。	常跟部门的名字连用，例如「系主任」、「办公室主任」。		[0, 1, 2]	general	unreviewed	edited	["E-zhu3ren4-1"]
主席|主席|zhu3 xi2~1	主席|主席|zhu3 xi2	1	defined	["名"]	["名"]	[]	[]	[]	主持會議或領導團體的人	主持会议或领导团体的人				[0, 1, 2, 3]	general	unreviewed		[]
主持|主持|zhu3 chi2~1	主持|主持|zhu3 chi2	1	defined	["動"]	["动"]	[]	[]	[]	負責掌握和處理某項工作	负责掌握和处理某项工作				[0, 1, 2]	general	unreviewed		[]
主持|主持|zhu3 chi2~2	主持|主持|zhu3 chi2	2	defined	["動"]	["动"]	[]	[]	[]	在節目或活動中負責介紹和安排	在节目或活动中负责介绍和安排				[5, 6]	general	unreviewed		[]
主持|主持|zhu3 chi2~3	主持|主持|zhu3 chi2	3	defined	["動"]	["动"]	[]	[]	[]	站出來支持公平和正確的事	站出来支持公平和正确的事				[3, 4]	general	unreviewed		[]
主義|主义|zhu3 yi4~1	主義|主义|zhu3 yi4	1	defined	["名"]	["名"]	[]	[]	[]	對社會、人生等的一套有系統的看法	对社会、人生等的一套有系统的看法	多用在別的詞後面，構成「社會主義」、「個人主義」這樣的詞。	多用在别的词后面，构成「社会主义」、「个人主义」这样的词。		[0, 1]	general	unreviewed		[]
主要|主要|zhu3 yao4~1	主要|主要|zhu3 yao4	1	defined	["形"]	["形"]	[]	[]	[]	在同類事物中最重要、起決定作用的	在同类事物中最重要、起决定作用的	「重要」可以說「很重要」，「主要」不能這樣說。	「重要」可以说「很重要」，「主要」不能这样说。		[0]	general	unreviewed		[]
主角|主角|zhu3 jue2~1	主角|主角|zhu3 jue2	1	defined	["名"]	["名"]	[]	[]	[]	戲劇、電影或故事中最主要的人物	戏剧、电影或故事中最主要的人物				[0, 1]	general	unreviewed		[]
主題|主题|zhu3 ti2~1	主題|主题|zhu3 ti2	1	defined	["名"]	["名"]	[]	[]	[]	作品或談話所表現的中心內容	作品或谈话所表现的中心内容	「題目」是文章的名字，不等於主題。	「题目」是文章的名字，不等于主题。		[0, 1]	general	unreviewed		[]
久|久|jiu3~1	久|久|jiu3	1	defined	["形"]	["形"]	[]	[]	[]	經過的時間很長的	经过的时间很长的	「久」只說時間，「長」還可以說東西的長短。	「久」只说时间，「长」还可以说东西的长短。		[0]	general	unreviewed		[]
之一|之一|zhi1 yi1~1	之一|之一|zhi1 yi1	1	defined	["數"]	["数"]	[]	[]	[]	用在名詞後面，表示許多個當中的一個	用在名词后面，表示许多个当中的一个	前面直接放名詞，說「原因之一」，不再加「一個」。	前面直接放名词，说「原因之一」，不再加「一个」。		[0, 1]	general	unreviewed		[]
之一|之一|zhi1 yi1~2	之一|之一|zhi1 yi1	2	defined	["數"]	["数"]	[]	[]	[]	用在「幾分」後面，表示全部分成幾份中的一份	用在「几分」后面，表示全部分成几份中的一份				[2]	general	unreviewed		[]
之下|之下|zhi1 xia4~1	之下|之下|zhi1 xia4	1	defined	["名"]	["名"]	[]	[]	[]	用在名詞後面，表示在某種情況裡	用在名词后面，表示在某种情况里	常說「在……之下」，中間多放幫助、影響、情況這類詞。	常说「在……之下」，中间多放帮助、影响、情况这类词。		[]	general	unreviewed		[]
之下|之下|zhi1 xia4~2	之下|之下|zhi1 xia4	2	defined	["名"]	["名"]	[]	["lit"]	[]	用在名詞後面，表示位置在下面	用在名词后面，表示位置在下面				[0, 1]	general	unreviewed		[]
之下|之下|zhi1 xia4~3	之下|之下|zhi1 xia4	3	defined	["名"]	["名"]	[]	["lit"]	[]	用在數目後面，表示比這個數少	用在数目后面，表示比这个数少				[2]	general	unreviewed		[]
之中|之中|zhi1 zhong1~1	之中|之中|zhi1 zhong1	1	defined	["名"]	["名"]	["function-word"]	[]	[]	用在詞語後面，表示在某個範圍或過程裡面	用在词语后面，表示在某个范围或过程里面	「之中」多用在書面，口語常說「裡面」。	「之中」多用在书面，口语常说「里面」。		[0, 1, 2, 3]	general	unreviewed		[]
之前|之前|zhi1 qian2~1	之前|之前|zhi1 qian2	1	defined	["名"]	["名"]	[]	[]	[]	用在時間或事情後面，表示比它早	用在时间或事情后面，表示比它早	常說「…之前」，也可以單獨放在句子開頭表示過去。	常说「…之前」，也可以单独放在句子开头表示过去。		[0, 1, 2, 3, 4]	general	unreviewed		[]
之外|之外|zhi1 wai4~1	之外|之外|zhi1 wai4	1	defined	["名"]	["名"]	[]	[]	[]	不在某個範圍裡面的地方或情況	不在某个范围里面的地方或情况	「之外」多用在名詞後面。「除了…之外」是常用的句子格式，表示不算在內。	「之外」多用在名词后面。「除了…之外」是常用的句子格式，表示不算在内。		[0, 1]	general	unreviewed		[]
之後|之后|zhi1 hou4~1	之後|之后|zhi1 hou4	1	defined	["名"]	["名"]	[]	[]	[]	表示在某件事或某個地方的後面	表示在某件事或某个地方的后面	「以後」可以指將來，「之後」多指某件事以後。	「以后」可以指将来，「之后」多指某件事以后。		[0]	general	unreviewed		[]
之後|之后|zhi1 hou4~2	之後|之后|zhi1 hou4	2	defined	["副"]	["副"]	[]	[]	[]	用在句子開頭，表示接著發生	用在句子开头，表示接着发生				[1]	general	unreviewed		[]
之間|之间|zhi1 jian1~1	之間|之间|zhi1 jian1	1	defined	["名"]	["名"]	["function-word"]	[]	[]	用在名詞後面，表示在兩者或幾者的中間	用在名词后面，表示在两者或几者的中间	「之間」一定接在名詞後面，「中間」可以單獨用。	「之间」一定接在名词后面，「中间」可以单独用。		[0]	function-word	unreviewed		[]
之間|之间|zhi1 jian1~2	之間|之间|zhi1 jian1	2	defined	["名"]	["名"]	["function-word"]	[]	[]	用在一些詞的後面，表示時間很短	用在一些词的后面，表示时间很短				[1]	function-word	unreviewed		[]
乘|乘|cheng2~1	乘|乘|cheng2	1	defined	["動"]	["动"]	[]	[]	[]	坐上車、船、飛機等交通工具	坐上车、船、飞机等交通工具	「乘」多用在書面和正式的說法，口語常說「坐」。	「乘」多用在书面和正式的说法，口语常说「坐」。		[0, 1]	general	unreviewed		[]
乘|乘|cheng2~2	乘|乘|cheng2	2	defined	["動"]	["动"]	[]	[]	[]	利用某個機會或條件做事	利用某个机会或条件做事				[2, 3, 4]	general	unreviewed		[]
乘|乘|cheng2~3	乘|乘|cheng2	3	defined	["動"]	["动"]	[]	[]	["math"]	把一個數重複相加若干次的計算	把一个数重复相加若干次的计算				[5]	general	unreviewed		[]
乘|乘|cheng2~4	乘|乘|cheng2	4	defined	["名"]	["名"]	[]	["lit"]	["rel"]	佛教中指引人修行的教法	佛教中指引人修行的教法			archaic-form	[6]	general	unreviewed		[]
乘|乘|sheng4~1	乘|乘|sheng4	1	defined	["名"]	["名"]	[]	["arch"]	[]	舊時指四匹馬拉的戰車	旧时指四匹马拉的战车			archaic-form	[0]	general	unreviewed		[]
乘|乘|sheng4~2	乘|乘|sheng4	2	defined	["數"]	["数"]	[]	["arch"]	[]	舊時的數目，等於四	旧时的数目，等于四			archaic-form	[1]	general	unreviewed		[]
乘|乘|sheng4~3	乘|乘|sheng4	3	defined	["名"]	["名"]	[]	["arch"]	[]	舊時指記錄歷史的書	旧时指记录历史的书			archaic-form	[2]	general	unreviewed		[]
乘客|乘客|cheng2 ke4~1	乘客|乘客|cheng2 ke4	1	defined	["名"]	["名"]	[]	[]	[]	坐車、船或飛機的客人	坐车、船或飞机的客人				[0]	general	unreviewed		[]
九|九|jiu3~1	九|九|jiu3	1	defined	["數"]	["数"]	[]	[]	[]	數目，等於八加一	数目，等于八加一				[0, 1]	general	unreviewed		[]
也|也|ye3~1	也|也|ye3	1	defined	["副"]	["副"]	["function-word"]	[]	[]	用在動詞或形容詞前面，表示情況跟別的人或事相同	用在动词或形容词前面，表示情况跟别的人或事相同	「也」要放在動詞前面，不放在句子最後。例如說「我也去」，不說「我去也」。	「也」要放在动词前面，不放在句子最后。例如说「我也去」，不说「我去也」。		[0]	function-word	unreviewed		[]
也|也|ye3~2	也|也|ye3	2	defined	["副"]	["副"]	["function-word"]	[]	[]	常跟「連」連用，表示強調想不到或極少的情況	常跟「连」连用，表示强调想不到或极少的情况	常用在「連……也……」、「一點也不……」的句子裡。這時候的「也」可以換成「都」。	常用在「连……也……」、「一点也不……」的句子里。这时候的「也」可以换成「都」。		[1]	function-word	unreviewed		[]
也|也|ye3~3	也|也|ye3	3	defined	["助"]	["助"]	["particle", "function-word"]	["lit"]	[]	用在句末，表示肯定的語氣	用在句末，表示肯定的语气	現代很少單用，多在古文或「空空如也」等詞裡見到。	现代很少单用，多在古文或「空空如也」等词里见到。	archaic-form	[2]	function-word	unreviewed		[]
乾|乾|qian2~1	乾|乾|qian2	1	defined	["名"]	["名"]	["bound-form"]	[]	[]	八卦之一，代表天，也代表男性	八卦之一，代表天，也代表男性				[0, 1, 2]	general	unreviewed		[]
乾|乾|qian2~2	乾|乾|qian2	2	defined	["名"]	["名"]	[]	[]	[]	舊時用八卦表示方向時指西北	旧时用八卦表示方向时指西北			archaic-form	[3]	general	unreviewed		[]
乾|干|gan1~1	乾|干|gan1	1	defined	["形"]	["形"]	[]	[]	[]	沒有水分或水分很少的	没有水分或水分很少的				[0]	general	unreviewed		[]
乾|干|gan1~2	乾|干|gan1	2	defined	["名"]	["名"]	["bound-form"]	[]	[]	水分去掉後能放很久的食物	水分去掉后能放很久的食物				[1]	general	unreviewed		[]
乾|干|gan1~3	乾|干|gan1	3	defined	["形"]	["形"]	["bound-form"]	[]	[]	不是親生的，像親人一樣的	不是亲生的，像亲人一样的				[3]	general	unreviewed		[]
乾|干|gan1~4	乾|干|gan1	4	defined	["形", "副"]	["形", "副"]	["bound-form"]	[]	[]	空的，起不到實際作用的	空的，起不到实际作用的				[2, 4]	general	unreviewed		[]
乾|干|gan1~5	乾|干|gan1	5	defined	["形"]	["形"]	[]	["dialect"]	[]	說話做事直接，不理會別人的感受	说话做事直接，不理会别人的感受				[5, 6]	general	unreviewed		[]
亂|乱|luan4~1	亂|乱|luan4	1	defined	["形"]	["形"]	[]	[]	[]	沒有條理，東西放得不整齊的	没有条理，东西放得不整齐的				[0]	general	unreviewed		[]
亂|乱|luan4~2	亂|乱|luan4	2	defined	["副"]	["副"]	[]	[]	[]	表示做事沒有道理，不按規則	表示做事没有道理，不按规则	多用在動詞前面，如「亂放」「亂花錢」。	多用在动词前面，如「乱放」「乱花钱」。		[8, 9, 10]	general	unreviewed		[]
亂|乱|luan4~3	亂|乱|luan4	3	defined	["形"]	["形"]	[]	[]	[]	心裡不安定，想法不清楚的	心里不安定，想法不清楚的				[1]	general	unreviewed		[]
亂|乱|luan4~4	亂|乱|luan4	4	defined	["動"]	["动"]	["bound-form"]	[]	[]	使原有的條理受到破壞	使原有的条理受到破坏				[6, 7]	general	unreviewed		[]
亂|乱|luan4~5	亂|乱|luan4	5	defined	["名"]	["名"]	["bound-form"]	[]	[]	社會不安定，發生戰爭或暴力的情況	社会不安定，发生战争或暴力的情况				[2, 3, 4]	general	unreviewed		[]
亂|乱|luan4~6	亂|乱|luan4	6	defined	["形"]	["形"]	["bound-form"]	[]	[]	男女關係不正當的	男女关系不正当的				[5]	general	unreviewed		[]
了|了|le5~1	了|了|le5	1	defined	["助"]	["助"]	["particle", "function-word"]	[]	[]	用在動詞後面，表示動作已經完成	用在动词后面，表示动作已经完成	動作完成不一定是過去的事，將來的事也可以用「了」。「過」表示以前有這樣的經驗。	动作完成不一定是过去的事，将来的事也可以用「了」。「过」表示以前有这样的经验。		[0]	function-word	unreviewed		[]
了|了|le5~2	了|了|le5	2	defined	["助"]	["助"]	["particle", "function-word"]	[]	[]	用在句子的最後，表示出現新情況，或加強語氣	用在句子的最后，表示出现新情况，或加强语气	跟「太」一起用的時候，只加強語氣，不表示動作完成。	跟「太」一起用的时候，只加强语气，不表示动作完成。		[1, 2]	function-word	unreviewed		[]
了|了|liao3~1	了|了|liao3	1	defined	["動"]	["动"]	[]	[]	[]	用在動詞和「得」「不」的後面，表示能不能做到	用在动词和「得」「不」的后面，表示能不能做到	「走得了」表示能走，「走不了」表示不能走。	「走得了」表示能走，「走不了」表示不能走。		[1]	general	unreviewed		[]
了|了|liao3~2	了|了|liao3	2	defined	["動"]	["动"]	["bound-form"]	[]	[]	把事情辦完，不再繼續下去	把事情办完，不再继续下去				[0]	general	unreviewed		[]
了|了|liao3~3	了|了|liao3	3	defined	["副"]	["副"]	[]	["lit"]	[]	完全，多用在「無」「不」之前	完全，多用在「无」「不」之前				[2]	general	unreviewed		[]
了解|了解|liao3 jie3~1	了解|了解|liao3 jie3	1	defined	["動"]	["动"]	[]	[]	[]	對人或事情知道得很清楚	对人或事情知道得很清楚	「知道」重在有沒有，「了解」重在深不深。	「知道」重在有没有，「了解」重在深不深。		[0, 1]	general	unreviewed		[]
了解|了解|liao3 jie3~2	了解|了解|liao3 jie3	2	defined	["動"]	["动"]	[]	[]	[]	為了知道情況而去打聽	为了知道情况而去打听				[2]	general	unreviewed		[]
事|事|shi4~1	事|事|shi4	1	defined	["名"]	["名"]	["classifier-ref"]	[]	[]	發生的情況或要做的工作	发生的情况或要做的工作	常說「有事」「沒事」「出事」。別人道歉時，回答「沒事」表示沒有關係。	常说「有事」「没事」「出事」。别人道歉时，回答「没事」表示没有关系。		[0, 1, 2, 3, 4, 5]	general	unreviewed		[]
事件|事件|shi4 jian4~1	事件|事件|shi4 jian4	1	defined	["名"]	["名"]	[]	[]	[]	已經發生、引起注意的重要事情	已经发生、引起注意的重要事情	「事情」泛指大小事，「事件」多指重大的、引起注意的事。	「事情」泛指大小事，「事件」多指重大的、引起注意的事。		[0]	general	unreviewed		[]
事實|事实|shi4 shi2~1	事實|事实|shi4 shi2	1	defined	["名"]	["名"]	[]	[]	[]	真實存在或發生過的事情	真实存在或发生过的事情	「事實」指真的發生過的事，「真相」指事情背後真正的情況。	「事实」指真的发生过的事，「真相」指事情背后真正的情况。		[0, 1]	general	unreviewed		[]
事實上|事实上|shi4 shi2 shang4~1	事實上|事实上|shi4 shi2 shang4	1	defined	["副"]	["副"]	[]	[]	[]	用來指出真實的情況，常跟人們想的不同	用来指出真实的情况，常跟人们想的不同	「其實」意思相近，但「事實上」語氣更正式，多用於書面。	「其实」意思相近，但「事实上」语气更正式，多用于书面。		[0, 1, 2, 3, 4, 5]	general	unreviewed		[]
