entry_id	trad	simp	pinyin	content_status	rank	zipf_subtlex	review_status	adjudication	batch	prov_id
每|每|mei3	每	每	mei3	generated	330	5.481	unreviewed		wave1-01	93
每個|每个|mei3 ge4	每個	每个	mei3 ge4	generated	365	5.413	unreviewed		wave1-03	167
每天|每天|mei3 tian1	每天	每天	mei3 tian1	generated	649	5.084	unreviewed		wave1-06	143
每年|每年|mei3 nian2	每年	每年	mei3 nian2	generated	1677	4.406	unreviewed		wave1-05	132
毒|毒|du2	毒	毒	du2	generated	1321	4.615	unreviewed		wave1-09	101
比|比|bi3	比	比	bi3	generated	199	5.804	unreviewed		wave1-01	12
比如|比如|bi3 ru2	比如	比如	bi3 ru2	generated	778	4.969	unreviewed		wave1-04	176
比賽|比赛|bi3 sai4	比賽	比赛	bi3 sai4	generated	316	5.505	unreviewed		wave1-02	154
比較|比较|bi3 jiao4	比較	比较	bi3 jiao4	generated	740	5.004	unreviewed		wave1-03	167
毛|毛|mao2	毛	毛	mao2	generated	1033	4.79	unreviewed		wave1-04	49
民|民|min2	民	民	min2	generated	1986	4.198	unreviewed		wave1-06	138
民主|民主|min2 zhu3	民主	民主	min2 zhu3	generated	2112	4.056	unreviewed		wave1-09	101
水平|水平|shui3 ping2	水平	水平	shui3 ping2	generated	1623	4.435	unreviewed		wave1-07	120
永遠|永远|yong3 yuan3	永遠	永远	yong3 yuan3	generated	337	5.476	unreviewed		wave1-06	143
求|求|qiu2	求	求	qiu2	generated	313	5.512	unreviewed		wave1-04	176
決定|决定|jue2 ding4	決定	决定	jue2 ding4	generated	322	5.488	unreviewed		wave1-01	93
汽車|汽车|qi4 che1	汽車	汽车	qi4 che1	generated	942	4.85	unreviewed		wave1-04	176
沒|没|mei2	沒	没	mei2	generated	37	6.677	unreviewed		wave1-03	165
沒|没|mo4	沒	没	mo4	generated	38	6.677	unreviewed		wave1-03	167
沒有|没有|mei2 you3	沒有	没有	mei2 you3	generated	56	6.509	unreviewed		wave1-01	12
沖|冲|chong1	沖	冲	chong1	generated	671	5.06	unreviewed		wave1-05	58
沙|沙|sha1	沙	沙	sha1	generated	1777	4.343	unreviewed		wave1-05	122
沙|沙|sha4	沙	沙	sha4	generated	1778	4.343	unreviewed		wave1-05	132
河|河|he2	河	河	he2	generated	1459	4.529	unreviewed		wave1-04	40
油|油|you2	油	油	you2	generated	1264	4.644	unreviewed		wave1-06	143
治|治|zhi4	治	治	zhi4	generated	1482	4.515	unreviewed		wave1-04	176
治療|治疗|zhi4 liao2	治療	治疗	zhi4 liao2	generated	738	5.006	unreviewed		wave1-04	176
法|法|fa3	法	法	fa3	generated	565	5.173	unreviewed		wave1-01	21
法官|法官|fa3 guan1	法官	法官	fa3 guan1	generated	692	5.048	unreviewed		wave1-07	120
法庭|法庭|fa3 ting2	法庭	法庭	fa3 ting2	generated	955	4.84	unreviewed		wave1-08	111
法律|法律|fa3 lu:4	法律	法律	fa3 lu:4	generated	788	4.958	unreviewed		wave1-02	154
法院|法院|fa3 yuan4	法院	法院	fa3 yuan4	generated	1662	4.416	unreviewed		wave1-08	111
波|波|bo1	波	波	bo1	generated	1407	4.557	unreviewed		wave1-04	176
注|注|zhu4	注	注	zhu4	generated	1527	4.494	unreviewed		wave1-06	135
注意|注意|zhu4 yi4	注意	注意	zhu4 yi4	generated	412	5.327	unreviewed		wave1-03	167
泰|泰|tai4	泰	泰	tai4	generated	1767	4.346	unreviewed		wave1-06	143
洞|洞|dong4	洞	洞	dong4	generated	1221	4.673	unreviewed		wave1-05	132
活|活|huo2	活	活	huo2	generated	300	5.535	unreviewed		wave1-05	132
活動|活动|huo2 dong4	活動	活动	huo2 dong4	generated	853	4.92	unreviewed		wave1-02	154
派|派|pai4	派	派	pai4	generated	489	5.253	unreviewed		wave1-01	14
流|流|liu2	流	流	liu2	generated	1181	4.7	unreviewed		wave1-04	176
流行|流行|liu2 xing2	流行	流行	liu2 xing2	generated	1785	4.339	unreviewed		wave1-06	143
海軍|海军|hai3 jun1	海軍	海军	hai3 jun1	generated	1535	4.491	unreviewed		wave1-05	132
消失|消失|xiao1 shi1	消失	消失	xiao1 shi1	generated	763	4.988	unreviewed		wave1-06	143
消息|消息|xiao1 xi5	消息	消息	xiao1 xi5	generated	374	5.396	unreviewed		wave1-04	176
深|深|shen1	深	深	shen1	generated	952	4.841	unreviewed		wave1-04	176
混|混|hun2	混	混	hun2	generated	729	5.016	unreviewed		wave1-09	71
混|混|hun4	混	混	hun4	generated	728	5.016	unreviewed		wave1-09	101
混亂|混乱|hun4 luan4	混亂	混乱	hun4 luan4	generated	1521	4.497	unreviewed		wave1-09	101
清|清|qing1	清	清	qing1	generated	843	4.929	unreviewed		wave1-02	154
清楚|清楚|qing1 chu5	清楚	清楚	qing1 chu5	generated	345	5.467	unreviewed		wave1-08	111
減少|减少|jian3 shao3	減少	减少	jian3 shao3	generated	2028	4.169	unreviewed		wave1-07	120
測試|测试|ce4 shi4	測試	测试	ce4 shi4	generated	921	4.864	unreviewed		wave1-05	132
港|港|gang3	港	港	gang3	generated	2098	4.084	unreviewed		wave1-08	111
游|游|you2	游	游	you2	generated	1561	4.474	unreviewed		wave1-06	62
湖|湖|hu2	湖	湖	hu2	generated	1707	4.391	unreviewed		wave1-05	132
湯|汤|shang1	湯	汤	shang1	generated	1557	4.477	unreviewed		wave1-06	143
湯|汤|tang1	湯	汤	tang1	generated	1556	4.477	unreviewed		wave1-06	143
準|准|zhun3	準	准	zhun3	generated	979	4.822	unreviewed		wave1-06	143
準備|准备|zhun3 bei4	準備	准备	zhun3 bei4	generated	194	5.821	unreviewed		wave1-02	184
滅|灭|mie4	滅	灭	mie4	generated	1977	4.204	unreviewed		wave1-09	101
滿|满|man3	滿	满	man3	generated	757	4.994	unreviewed		wave1-04	176
滿足|满足|man3 zu2	滿足	满足	man3 zu2	generated	1373	4.578	unreviewed		wave1-06	143
演|演|yan3	演	演	yan3	generated	851	4.922	unreviewed		wave1-05	125
演出|演出|yan3 chu1	演出	演出	yan3 chu1	generated	928	4.861	unreviewed		wave1-04	176
演員|演员|yan3 yuan2	演員	演员	yan3 yuan2	generated	835	4.932	unreviewed		wave1-02	154
演唱|演唱|yan3 chang4	演唱	演唱	yan3 chang4	generated	1593	4.455	unreviewed		wave1-08	111
演唱會|演唱会|yan3 chang4 hui4	演唱會	演唱会	yan3 chang4 hui4	generated	2037	4.157	unreviewed		wave1-09	101
演奏|演奏|yan3 zou4	演奏	演奏	yan3 zou4	generated	1811	4.319	unreviewed		wave1-09	101
漢|汉|han4	漢	汉	han4	generated	2047	4.151	unreviewed		wave1-07	120
漫畫|漫画|man4 hua4	漫畫	漫画	man4 hua4	generated	1871	4.284	unreviewed		wave1-07	120
灣|湾|wan1	灣	湾	wan1	generated	2125	4.023	unreviewed		wave1-08	111
火|火|huo3	火	火	huo3	generated	722	5.023	unreviewed		wave1-04	43
炸彈|炸弹|zha4 dan4	炸彈	炸弹	zha4 dan4	generated	961	4.83	unreviewed		wave1-08	111
為|为|wei2	為	为	wei2	generated	112	6.133	unreviewed		wave1-01	12
為|为|wei4	為	为	wei4	generated	113	6.133	unreviewed		wave1-01	12
為了|为了|wei4 le5	為了	为了	wei4 le5	generated	225	5.736	unreviewed		wave1-01	93
為什麼|为什么|wei4 shen2 me5	為什麼	为什么	wei4 shen2 me5	generated	102	6.182	unreviewed		wave1-09	101
為止|为止|wei2 zhi3	為止	为止	wei2 zhi3	generated	1160	4.711	unreviewed		wave1-07	119
無|无|wu2	無	无	wu2	generated	441	5.297	unreviewed		wave1-01	93
無法|无法|wu2 fa3	無法	无法	wu2 fa3	generated	377	5.39	unreviewed		wave1-02	154
無論|无论|wu2 lun4	無論	无论	wu2 lun4	generated	864	4.914	unreviewed		wave1-06	143
然|然|ran2	然	然	ran2	generated	1976	4.205	unreviewed		wave1-09	101
然後|然后|ran2 hou4	然後	然后	ran2 hou4	generated	158	5.948	unreviewed		wave1-02	154
然而|然而|ran2 er2	然而	然而	ran2 er2	generated	1624	4.435	unreviewed		wave1-04	176
照|照|zhao4	照	照	zhao4	generated	706	5.033	unreviewed		wave1-06	143
照片|照片|zhao4 pian4	照片	照片	zhao4 pian4	generated	366	5.413	unreviewed		wave1-05	132
熊|熊|xiong2	熊	熊	xiong2	generated	1265	4.642	unreviewed		wave1-07	120
熱|热|re4	熱	热	re4	generated	795	4.955	unreviewed		wave1-04	176
燈|灯|deng1	燈	灯	deng1	generated	1196	4.69	unreviewed		wave1-08	111
燒|烧|shao1	燒	烧	shao1	generated	836	4.932	unreviewed		wave1-07	120
營|营|ying2	營	营	ying2	generated	1995	4.191	unreviewed		wave1-08	111
爆炸|爆炸|bao4 zha4	爆炸	爆炸	bao4 zha4	generated	934	4.857	unreviewed		wave1-06	143
爆發|爆发|bao4 fa1	爆發	爆发	bao4 fa1	generated	1907	4.262	unreviewed		wave1-06	143
爭取|争取|zheng1 qu3	爭取	争取	zheng1 qu3	generated	1539	4.488	unreviewed		wave1-08	111
父|父|fu4	父	父	fu4	generated	1750	4.36	unreviewed		wave1-06	61
父母|父母|fu4 mu3	父母	父母	fu4 mu3	generated	554	5.18	unreviewed		wave1-05	132
父親|父亲|fu4 qin1	父親	父亲	fu4 qin1	generated	277	5.568	unreviewed		wave1-02	154
牆|墙|qiang2	牆	墙	qiang2	generated	1179	4.701	unreviewed		wave1-06	143
片|片|pian1	片	片	pian1	generated	605	5.137	unreviewed		wave1-02	154
片|片|pian4	片	片	pian4	generated	604	5.137	unreviewed		wave1-02	150
版|版|ban3	版	版	ban3	generated	1604	4.452	unreviewed		wave1-04	176
版本|版本|ban3 ben3	版本	版本	ban3 ben3	generated	2115	4.052	unreviewed		wave1-08	111
牌|牌|pai2	牌	牌	pai2	generated	1025	4.795	unreviewed		wave1-05	54
牛|牛|niu2	牛	牛	niu2	generated	1059	4.773	unreviewed		wave1-05	122
牠|它|ta1	牠	它	ta1	generated	107	6.165	unreviewed		wave1-01	12
物|物|wu4	物	物	wu4	generated	1261	4.649	unreviewed		wave1-04	41
物質|物质|wu4 zhi4	物質	物质	wu4 zhi4	generated	1729	4.377	unreviewed		wave1-06	143
特|特|te4	特	特	te4	generated	586	5.155	unreviewed		wave1-01	86
特別|特别|te4 bie2	特別	特别	te4 bie2	generated	410	5.328	unreviewed		wave1-02	154
特殊|特殊|te4 shu1	特殊	特殊	te4 shu1	generated	1205	4.684	unreviewed		wave1-04	176
犯|犯|fan4	犯	犯	fan4	generated	637	5.092	unreviewed		wave1-07	120
犯罪|犯罪|fan4 zui4	犯罪	犯罪	fan4 zui4	generated	730	5.015	unreviewed		wave1-06	143
狀|状|zhuang4	狀	状	zhuang4	generated	2062	4.132	unreviewed		wave1-09	70
狀態|状态|zhuang4 tai4	狀態	状态	zhuang4 tai4	generated	1074	4.762	unreviewed		wave1-04	176
狀況|状况|zhuang4 kuang4	狀況	状况	zhuang4 kuang4	generated	1110	4.739	unreviewed		wave1-06	143
狗|狗|gou3	狗	狗	gou3	generated	289	5.547	unreviewed		wave1-06	143
狼|狼|lang2	狼	狼	lang2	generated	1415	4.554	unreviewed		wave1-08	111
獎|奖|jiang3	獎	奖	jiang3	generated	1220	4.674	unreviewed		wave1-03	159
獨立|独立|du2 li4	獨立	独立	du2 li4	generated	1570	4.47	unreviewed		wave1-04	176
獲|获|huo4	獲	获	huo4	generated	1982	4.202	unreviewed		wave1-07	120
獲得|获得|huo4 de2	獲得	获得	huo4 de2	generated	870	4.909	unreviewed		wave1-02	154
率|率|lu:4	率	率	lu:4	generated	1889	4.273	unreviewed		wave1-06	138
率|率|shuai4	率	率	shuai4	generated	1890	4.273	unreviewed		wave1-06	143
王|王|wang2	王	王	wang2	generated	1037	4.787	unreviewed		wave1-02	154
王|王|wang4	王	王	wang4	generated	1038	4.787	unreviewed		wave1-02	154
王國|王国|wang2 guo2	王國	王国	wang2 guo2	generated	2130	4.001	unreviewed		wave1-09	101
王子|王子|wang2 zi3	王子	王子	wang2 zi3	generated	1507	4.504	unreviewed		wave1-08	111
玩|玩|wan2	玩	玩	wan2	generated	273	5.589	unreviewed		wave1-09	71
玻璃|玻璃|bo1 li5	玻璃	玻璃	bo1 li5	generated	1460	4.529	unreviewed		wave1-08	111
班|班|ban1	班	班	ban1	generated	974	4.824	unreviewed		wave1-03	162
現|现|xian4	現	现	xian4	generated	1810	4.321	unreviewed		wave1-06	143
現代|现代|xian4 dai4	現代	现代	xian4 dai4	generated	2014	4.182	unreviewed		wave1-07	120
現在|现在|xian4 zai4	現在	现在	xian4 zai4	generated	69	6.419	unreviewed		wave1-01	93
現場|现场|xian4 chang3	現場	现场	xian4 chang3	generated	573	5.166	unreviewed		wave1-06	143
現實|现实|xian4 shi2	現實	现实	xian4 shi2	generated	982	4.821	unreviewed		wave1-06	143
現象|现象|xian4 xiang4	現象	现象	xian4 xiang4	generated	2002	4.188	unreviewed		wave1-08	111
球|球|qiu2	球	球	qiu2	generated	413	5.327	unreviewed		wave1-02	188
球隊|球队|qiu2 dui4	球隊	球队	qiu2 dui4	generated	1859	4.289	unreviewed		wave1-08	111
理|理|li3	理	理	li3	generated	1157	4.712	unreviewed		wave1-03	35
理由|理由|li3 you2	理由	理由	li3 you2	generated	719	5.027	unreviewed		wave1-07	120
理解|理解|li3 jie3	理解	理解	li3 jie3	generated	547	5.184	unreviewed		wave1-04	176
理論|理论|li3 lun4	理論	理论	li3 lun4	generated	1384	4.568	unreviewed		wave1-04	176
瑞|瑞|rui4	瑞	瑞	rui4	generated	1129	4.727	unreviewed		wave1-04	176
環|环|huan2	環	环	huan2	generated	1956	4.22	unreviewed		wave1-07	117
環境|环境|huan2 jing4	環境	环境	huan2 jing4	generated	1356	4.594	unreviewed		wave1-04	176
瓦|瓦|wa3	瓦	瓦	wa3	generated	1988	4.195	unreviewed		wave1-06	133
甚至|甚至|shen4 zhi4	甚至	甚至	shen4 zhi4	generated	414	5.326	unreviewed		wave1-02	154
生命|生命|sheng1 ming4	生命	生命	sheng1 ming4	generated	494	5.245	unreviewed		wave1-03	167
生活|生活|sheng1 huo2	生活	生活	sheng1 huo2	generated	242	5.676	unreviewed		wave1-01	93
生物|生物|sheng1 wu4	生物	生物	sheng1 wu4	generated	1385	4.568	unreviewed		wave1-05	132
生產|生产|sheng1 chan3	生產	生产	sheng1 chan3	generated	2030	4.167	unreviewed		wave1-07	120
產品|产品|chan3 pin3	產品	产品	chan3 pin3	generated	1660	4.418	unreviewed		wave1-05	132
產生|产生|chan3 sheng1	產生	产生	chan3 sheng1	generated	1237	4.664	unreviewed		wave1-03	167
用|用|yong4	用	用	yong4	generated	98	6.194	unreviewed		wave1-01	24
用來|用来|yong4 lai2	用來	用来	yong4 lai2	generated	1935	4.242	unreviewed		wave1-07	120
用於|用于|yong4 yu2	用於	用于	yong4 yu2	generated	2102	4.079	unreviewed		wave1-08	111
田|田|tian2	田	田	tian2	generated	2029	4.169	unreviewed		wave1-07	120
由|由|you2	由	由	you2	generated	499	5.238	unreviewed		wave1-01	93
由於|由于|you2 yu2	由於	由于	you2 yu2	generated	1257	4.652	unreviewed		wave1-03	165
甲|甲|jia3	甲	甲	jia3	generated	2080	4.11	unreviewed		wave1-09	101
申請|申请|shen1 qing3	申請	申请	shen1 qing3	generated	1186	4.697	unreviewed		wave1-05	132
男|男|nan2	男	男	nan2	generated	500	5.236	unreviewed		wave1-02	149
男人|男人|nan2 ren2	男人	男人	nan2 ren2	generated	295	5.539	unreviewed		wave1-09	101
男子|男子|nan2 zi3	男子	男子	nan2 zi3	generated	1936	4.242	unreviewed		wave1-08	111
男性|男性|nan2 xing4	男性	男性	nan2 xing4	generated	1630	4.431	unreviewed		wave1-06	143
界|界|jie4	界	界	jie4	generated	1786	4.339	unreviewed		wave1-05	126
留|留|liu2	留	留	liu2	generated	348	5.442	unreviewed		wave1-02	154
留下|留下|liu2 xia4	留下	留下	liu2 xia4	generated	593	5.148	unreviewed		wave1-04	176
畢業|毕业|bi4 ye4	畢業	毕业	bi4 ye4	generated	1197	4.689	unreviewed		wave1-04	176
畫|画|hua4	畫	画	hua4	generated	681	5.054	unreviewed		wave1-03	166
異|异|yi4	異	异	yi4	generated	1875	4.281	unreviewed		wave1-08	111
當|当|dang1	當	当	dang1	generated	159	5.946	unreviewed		wave1-01	12
當|当|dang4	當	当	dang4	generated	160	5.946	unreviewed		wave1-01	12
當中|当中|dang1 zhong1	當中	当中	dang1 zhong1	generated	1613	4.447	unreviewed		wave1-05	132
當地|当地|dang1 di4	當地	当地	dang1 di4	generated	1540	4.487	unreviewed		wave1-05	132
當時|当时|dang1 shi2	當時	当时	dang1 shi2	generated	426	5.315	unreviewed		wave1-01	93
當時|当时|dang4 shi2	當時	当时	dang4 shi2	generated	427	5.315	unreviewed		wave1-01	93
當然|当然|dang1 ran2	當然	当然	dang1 ran2	generated	174	5.895	unreviewed		wave1-08	111
疾病|疾病|ji2 bing4	疾病	疾病	ji2 bing4	generated	1688	4.4	unreviewed		wave1-07	120
病|病|bing4	病	病	bing4	generated	682	5.053	unreviewed		wave1-04	176
症狀|症状|zheng4 zhuang4	症狀	症状	zheng4 zhuang4	generated	1739	4.368	unreviewed		wave1-09	101
登|登|deng1	登	登	deng1	generated	1357	4.594	unreviewed		wave1-04	176
發|发|fa1	發	发	fa1	generated	467	5.275	unreviewed		wave1-02	150
發出|发出|fa1 chu1	發出	发出	fa1 chu1	generated	1544	4.483	unreviewed		wave1-07	120
發動|发动|fa1 dong4	發動	发动	fa1 dong4	generated	1893	4.271	unreviewed		wave1-07	120
發射|发射|fa1 she4	發射	发射	fa1 she4	generated	1532	4.492	unreviewed		wave1-06	143
發布|发布|fa1 bu4	發布	发布	fa1 bu4	generated	2063	4.132	unreviewed		wave1-08	111
發揮|发挥|fa1 hui1	發揮	发挥	fa1 hui1	generated	1735	4.373	unreviewed		wave1-09	101
發明|发明|fa1 ming2	發明	发明	fa1 ming2	generated	1589	4.457	unreviewed		wave1-06	143
發現|发现|fa1 xian4	發現	发现	fa1 xian4	generated	212	5.77	unreviewed		wave1-01	12
發生|发生|fa1 sheng1	發生	发生	fa1 sheng1	generated	190	5.828	unreviewed		wave1-01	12
發表|发表|fa1 biao3	發表	发表	fa1 biao3	generated	1674	4.41	unreviewed		wave1-05	132
白色|白色|bai2 se4	白色	白色	bai2 se4	generated	1657	4.419	unreviewed		wave1-08	111
百|百|bai3	百	百	bai3	generated	1577	4.466	unreviewed		wave1-04	176
百萬|百万|bai3 wan4	百萬	百万	bai3 wan4	generated	1702	4.394	unreviewed		wave1-08	111
的|的|de5	的	的	de5	generated	2	7.7	unreviewed		wave1-01	11
的|的|di1	的	的	di1	generated	3	7.7	unreviewed		wave1-01	3
的|的|di2	的	的	di2	generated	4	7.7	unreviewed		wave1-01	28
的|的|di4	的	的	di4	generated	5	7.7	unreviewed		wave1-01	6
的確|的确|di2 que4	的確	的确	di2 que4	generated	585	5.156	unreviewed		wave1-08	111
的話|的话|de5 hua4	的話	的话	de5 hua4	generated	1475	4.52	unreviewed		wave1-07	119
皆|皆|jie1	皆	皆	jie1	generated	2071	4.121	unreviewed		wave1-07	120
皇后|皇后|huang2 hou4	皇后	皇后	huang2 hou4	generated	1886	4.274	unreviewed		wave1-07	120
皮|皮|pi2	皮	皮	pi2	generated	997	4.811	unreviewed		wave1-04	176
盃|杯|bei1	盃	杯	bei1	generated	394	5.352	unreviewed		wave1-04	42
監獄|监狱|jian1 yu4	監獄	监狱	jian1 yu4	generated	598	5.144	unreviewed		wave1-08	111
盤|盘|pan2	盤	盘	pan2	generated	1438	4.54	unreviewed		wave1-07	114
目前|目前|mu4 qian2	目前	目前	mu4 qian2	generated	852	4.921	unreviewed		wave1-02	154
目標|目标|mu4 biao1	目標	目标	mu4 biao1	generated	642	5.09	unreviewed		wave1-03	167
目的|目的|mu4 di4	目的	目的	mu4 di4	generated	1111	4.738	unreviewed		wave1-04	176
直|直|zhi2	直	直	zhi2	generated	1138	4.72	unreviewed		wave1-05	132
直到|直到|zhi2 dao4	直到	直到	zhi2 dao4	generated	577	5.162	unreviewed		wave1-02	154
直接|直接|zhi2 jie1	直接	直接	zhi2 jie1	generated	618	5.116	unreviewed		wave1-02	154
相|相|xiang1	相	相	xiang1	generated	1183	4.699	unreviewed		wave1-04	176
相|相|xiang4	相	相	xiang4	generated	1184	4.699	unreviewed		wave1-04	176
相互|相互|xiang1 hu4	相互	相互	xiang1 hu4	generated	1817	4.312	unreviewed		wave1-09	101
相似|相似|xiang1 si4	相似	相似	xiang1 si4	generated	2003	4.188	unreviewed		wave1-09	101
相信|相信|xiang1 xin4	相信	相信	xiang1 xin4	generated	176	5.884	unreviewed		wave1-03	167
相同|相同|xiang1 tong2	相同	相同	xiang1 tong2	generated	1425	4.547	unreviewed		wave1-05	132
相當|相当|xiang1 dang1	相當	相当	xiang1 dang1	generated	947	4.843	unreviewed		wave1-03	167
相關|相关|xiang1 guan1	相關	相关	xiang1 guan1	generated	1788	4.338	unreviewed		wave1-05	132
省|省|sheng3	省	省	sheng3	generated	1309	4.621	unreviewed		wave1-03	167
省|省|xing3	省	省	xing3	generated	1310	4.621	unreviewed		wave1-03	160
看|看|kan1	看	看	kan1	generated	60	6.485	unreviewed		wave1-02	154
看|看|kan4	看	看	kan4	generated	59	6.485	unreviewed		wave1-02	154
看到|看到|kan4 dao4	看到	看到	kan4 dao4	generated	171	5.902	unreviewed		wave1-03	167
看法|看法|kan4 fa3	看法	看法	kan4 fa3	generated	1275	4.639	unreviewed		wave1-08	111
看見|看见|kan4 jian4	看見	看见	kan4 jian4	generated	301	5.533	unreviewed		wave1-08	111
真|真|zhen1	真	真	zhen1	generated	61	6.485	unreviewed		wave1-02	154
真實|真实|zhen1 shi2	真實	真实	zhen1 shi2	generated	838	4.931	unreviewed		wave1-06	143
真正|真正|zhen1 zheng4	真正	真正	zhen1 zheng4	generated	416	5.325	unreviewed		wave1-03	167
真的|真的|zhen1 de5	真的	真的	zhen1 de5	generated	537	5.193	unreviewed		wave1-09	101
眼|眼|yan3	眼	眼	yan3	generated	723	5.023	unreviewed		wave1-06	134
眼睛|眼睛|yan3 jing5	眼睛	眼睛	yan3 jing5	generated	507	5.228	unreviewed		wave1-09	101
瞭解|了解|liao3 jie3	瞭解	了解	liao3 jie3	generated	332	5.48	unreviewed		wave1-04	176
知|知|zhi1	知	知	zhi1	generated	699	5.041	unreviewed		wave1-03	35
知識|知识|zhi1 shi5	知識	知识	zhi1 shi5	generated	1949	4.233	unreviewed		wave1-08	111
知道|知道|zhi1 dao4	知道	知道	zhi1 dao4	generated	29	6.768	unreviewed		wave1-03	167
短|短|duan3	短	短	duan3	generated	958	4.837	unreviewed		wave1-03	167
石|石|dan4	石	石	dan4	generated	1757	4.356	unreviewed		wave1-05	132
石|石|shi2	石	石	shi2	generated	1756	4.356	unreviewed		wave1-05	132
石油|石油|shi2 you2	石油	石油	shi2 you2	generated	2020	4.178	unreviewed		wave1-09	101
研究|研究|yan2 jiu1	研究	研究	yan2 jiu1	generated	758	4.994	unreviewed		wave1-02	154
破|破|po4	破	破	po4	generated	839	4.931	unreviewed		wave1-05	58
破壞|破坏|po4 huai4	破壞	破坏	po4 huai4	generated	930	4.859	unreviewed		wave1-04	176
確保|确保|que4 bao3	確保	确保	que4 bao3	generated	1112	4.738	unreviewed		wave1-07	120
確定|确定|que4 ding4	確定	确定	que4 ding4	generated	342	5.47	unreviewed		wave1-02	154
確實|确实|que4 shi2	確實	确实	que4 shi2	generated	391	5.357	unreviewed		wave1-07	120
確認|确认|que4 ren4	確認	确认	que4 ren4	generated	989	4.818	unreviewed		wave1-06	143
碼|码|ma3	碼	码	ma3	generated	1508	4.504	unreviewed		wave1-08	77
社|社|she4	社	社	she4	generated	2128	4.006	unreviewed		wave1-09	69
社區|社区|she4 qu1	社區	社区	she4 qu1	generated	1588	4.458	unreviewed		wave1-07	120
社會|社会|she4 hui4	社會	社会	she4 hui4	generated	1122	4.731	unreviewed		wave1-03	167
神|神|shen2	神	神	shen2	generated	688	5.051	unreviewed		wave1-02	154
票|票|piao4	票	票	piao4	generated	700	5.038	unreviewed		wave1-03	34
禁止|禁止|jin4 zhi3	禁止	禁止	jin4 zhi3	generated	1644	4.427	unreviewed		wave1-06	143
福|福|fu2	福	福	fu2	generated	1947	4.235	unreviewed		wave1-07	120
禮|礼|li3	禮	礼	li3	generated	1678	4.406	unreviewed		wave1-06	143
离|离|chi1	离	离	chi1	generated	486	5.259	unreviewed		wave1-03	167
秀|秀|xiu4	秀	秀	xiu4	generated	937	4.853	unreviewed		wave1-03	33
私人|私人|si1 ren2	私人	私人	si1 ren2	generated	909	4.875	unreviewed		wave1-05	132
科|科|ke1	科	科	ke1	generated	1374	4.578	unreviewed		wave1-03	35
科學|科学|ke1 xue2	科學	科学	ke1 xue2	generated	1313	4.62	unreviewed		wave1-03	167
科學家|科学家|ke1 xue2 jia1	科學家	科学家	ke1 xue2 jia1	generated	1745	4.366	unreviewed		wave1-07	120
科技|科技|ke1 ji4	科技	科技	ke1 ji4	generated	1922	4.253	unreviewed		wave1-07	120
秒|秒|miao3	秒	秒	miao3	generated	771	4.976	unreviewed		wave1-04	176
秘密|秘密|mi4 mi4	秘密	秘密	mi4 mi4	generated	566	5.173	unreviewed		wave1-04	176
移|移|yi2	移	移	yi2	generated	1631	4.431	unreviewed		wave1-07	120
移動|移动|yi2 dong4	移動	移动	yi2 dong4	generated	1393	4.563	unreviewed		wave1-06	143
移民|移民|yi2 min2	移民	移民	yi2 min2	generated	1993	4.192	unreviewed		wave1-08	111
程序|程序|cheng2 xu4	程序	程序	cheng2 xu4	generated	1283	4.635	unreviewed		wave1-05	132
程度|程度|cheng2 du4	程度	程度	cheng2 du4	generated	1439	4.54	unreviewed		wave1-05	132
稍|稍|shao1	稍	稍	shao1	generated	1200	4.687	unreviewed		wave1-09	101
種|种|zhong3	種	种	zhong3	generated	245	5.671	unreviewed		wave1-01	8
種|种|zhong4	種	种	zhong4	generated	246	5.671	unreviewed		wave1-01	12
稱|称|chen4	稱	称	chen4	generated	1295	4.628	unreviewed		wave1-03	167
稱|称|cheng1	稱	称	cheng1	generated	1294	4.628	unreviewed		wave1-03	167
稱呼|称呼|cheng1 hu5	稱呼	称呼	cheng1 hu5	generated	1806	4.323	unreviewed		wave1-08	111
稱為|称为|cheng1 wei2	稱為	称为	cheng1 wei2	generated	1851	4.293	unreviewed		wave1-05	132
穀|谷|gu3	穀	谷	gu3	generated	2004	4.188	unreviewed		wave1-07	120
積極|积极|ji1 ji2	積極	积极	ji1 ji2	generated	1978	4.204	unreviewed		wave1-08	111
穩定|稳定|wen3 ding4	穩定	稳定	wen3 ding4	generated	1455	4.53	unreviewed		wave1-05	132
空|空|kong1	空	空	kong1	generated	972	4.825	unreviewed		wave1-04	176
空|空|kong4	空	空	kong4	generated	973	4.825	unreviewed		wave1-04	176
空氣|空气|kong1 qi4	空氣	空气	kong1 qi4	generated	1330	4.609	unreviewed		wave1-06	143
空間|空间|kong1 jian1	空間	空间	kong1 jian1	generated	1263	4.646	unreviewed		wave1-04	46
穿|穿|chuan1	穿	穿	chuan1	generated	263	5.607	unreviewed		wave1-05	58
突然|突然|tu1 ran2	突然	突然	tu1 ran2	generated	621	5.114	unreviewed		wave1-06	143
立|立|li4	立	立	li4	generated	1984	4.2	unreviewed		wave1-06	143
立即|立即|li4 ji2	立即	立即	li4 ji2	generated	1634	4.429	unreviewed		wave1-08	111
站|站|zhan4	站	站	zhan4	generated	333	5.478	unreviewed		wave1-01	93
章|章|zhang1	章	章	zhang1	generated	1693	4.399	unreviewed		wave1-05	132
端|端|duan1	端	端	duan1	generated	1929	4.248	unreviewed		wave1-08	103
